timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
58368,793.8,52,Two-Stage Op-Amp Configuration,-1.9329,19.7,-0.0124,109.4025,0.9195
59392,1516.7,47,Two-Stage Op-Amp Configuration,-3.2991,21.8,-0.0043,102.8897,0.9200
60416,1531.3,42,Two-Stage Op-Amp Configuration,-4.4239,24.4,-0.0176,123.6255,0.9256
61440,1545.2,53,Two-Stage Op-Amp Configuration,2.9045,19.3,-0.0176,20.7053,0.9373
62464,1559.2,60,Two-Stage Op-Amp Configuration,-5.4812,17.1,-0.0152,245.0677,0.9165
63488,1573.6,39,Two-Stage Op-Amp Configuration,-8.0009,26.3,-0.0139,106.3834,0.9152
64512,1587.5,48,Two-Stage Op-Amp Configuration,-0.2173,21.3,-0.0105,47.9162,0.9044
65536,1601.6,51,Two-Stage Op-Amp Configuration,-11.4206,20.1,-0.0167,521.8863,0.9081
66560,1614.1,41,Two-Stage Op-Amp Configuration,-12.4890,25.0,-0.0196,245.5766,0.8982
67584,1626.4,44,Two-Stage Op-Amp Configuration,-27.5123,23.3,-0.0157,1711.8829,0.8858
68608,1639.6,48,Two-Stage Op-Amp Configuration,-3.1929,21.3,-0.0130,122.4602,0.8892
69632,1651.8,33,Two-Stage Op-Amp Configuration,-7.1638,31.0,-0.0157,47.1416,0.9147
70656,1664.4,47,Two-Stage Op-Amp Configuration,1.1767,21.8,-0.0113,11.8249,0.9212
71680,1677.5,40,Two-Stage Op-Amp Configuration,-26.8841,25.6,-0.0126,1142.7015,0.8886
72704,1691.0,32,Two-Stage Op-Amp Configuration,-29.8317,32.0,-0.0139,1403.3671,0.9158
73728,1704.9,50,Two-Stage Op-Amp Configuration,-17.3238,20.5,-0.0193,1446.3258,0.8897
74752,1719.5,37,Two-Stage Op-Amp Configuration,-6.3711,27.7,-0.0118,87.4695,0.8949
75776,1734.2,57,Two-Stage Op-Amp Configuration,-4.6107,18.0,-0.0195,147.0437,0.8826
76800,1749.8,41,Two-Stage Op-Amp Configuration,0.6846,25.0,-0.0129,29.8742,0.9057
77824,1763.5,39,Two-Stage Op-Amp Configuration,-12.0285,26.3,-0.0143,244.6769,0.8852
78848,1776.8,35,Two-Stage Op-Amp Configuration,-7.4212,29.3,-0.0134,53.6276,0.8854
79872,1790.1,46,Two-Stage Op-Amp Configuration,-0.5332,22.3,-0.0124,16.1840,0.9068
80896,1803.3,46,Two-Stage Op-Amp Configuration,-12.0440,22.3,-0.0128,594.7745,0.9013
